,lake_id,label,ice_sheet,melt_season,date_time,lon,lat,surface_elevation,depth_quality_sort,max_depth,cycle_number,rgt,gtx,beam_strength,beam_number,sc_orient,granule_id,polygon_name,lat_max,lat_min,lon_max,lon_min,has_depth_data,conf_mean,conf_median,conf_q90,length_water,total_length,depth_mean,depth_median,ratio_water,geometry,basin,region,sub_basin,grounded,rdepth
0,lake_097349_AIS_2021-22_simplified_ANT_1000_East_B-C_ATL03_20220118022134_04091412_006_01_gt3l_0006,good_lake,AIS,2021-22,2022-01-18T02:23:25Z,70.53927211545586,-72.02116443133721,83.56024029541966,26.50937709803623,3.3866844886675938,14,409,gt3l,strong,5,backward,ATL03_20220118022134_04091412_006_01.h5,ANT_1000_East_B-C,-72.01363985836586,-72.02869367856492,70.54259211520507,70.53595557059165,True,0.8453933732529808,0.8853983909765604,0.9337386920236708,1000.0,1000.0,2.8112366662662662,2.9804705386095915,0.7127659574468085,POINT (1856496.668200469 655988.232325112),B-C,East,American_HighLand,True,3.2188217272148303
1,lake_097459_AIS_2020-21_simplified_ANT_1000_Peninsula_I-Ipp_ATL03_20210104162739_01781010_006_01_gt2l_0001,good_lake,AIS,2020-21,2021-01-04T16:31:35Z,-61.06755799094155,-64.95875794670788,88.0535405883884,25.413428154627685,2.6723452698598664,10,178,gt2l,strong,3,backward,ATL03_20210104162739_01781010_006_01.h5,ANT_1000_Peninsula_I-Ipp,-64.952795477457,-64.96470454306703,-61.06604503296701,-61.06906918742967,True,0.4413775195209331,0.4466720264317028,0.8127028442677184,150.0,150.0,1.8859767131722167,2.3234729007897164,0.2727272727272727,POINT (-2418322.671297962 1336772.9745804898),I-Ipp,Peninsula,Hektoria_Headland,True,2.6498737695686767
2,lake_097503_AIS_2019-20_simplified_ANT_1000_East_B-C_ATL03_20200122130244_04090612_006_01_gt3r_0014,good_lake,AIS,2019-20,2020-01-22T13:04:36Z,70.54250861005173,-72.0216825313585,81.76310925294794,24.96591862553623,1.3298496878294268,6,409,gt3r,strong,1,forward,ATL03_20200122130244_04090612_006_01.h5,ANT_1000_East_B-C,-72.01541284634374,-72.02795236665536,70.54527129810859,70.53973062331332,True,0.8113473098189876,0.8528467750458562,0.8936546199731653,895.0,895.0,0.8818554662209787,0.8548318532846378,0.6870229007633588,POINT (1856479.3670012539 655864.1602821589),B-C,East,American_HighLand,True,1.2635220458776935
3,lake_097556_AIS_2019-20_simplified_ANT_1000_East_B-C_ATL03_20200118002319_03400610_006_01_gt2l_0008,good_lake,AIS,2019-20,2020-01-18T00:29:08Z,70.2470948731036,-72.04808359097069,77.61165261841772,24.43900596372537,2.4486520654800827,6,340,gt2l,weak,4,forward,ATL03_20200118002319_03400610_006_01.h5,ANT_1000_East_B-C,-72.04180135873544,-72.05434315399941,70.24982678993435,70.24437715946895,True,0.7616280355265259,0.8271443356456092,0.8878297406190154,755.0,755.0,1.5709488439726889,1.5833293371530726,0.6468085106382979,POINT (1850308.5795456285 664434.5754160418),B-C,East,Amery,False,2.4065551776908523
4,lake_097877_AIS_2019-20_simplified_ANT_1000_East_A-Ap_ATL03_20200116042313_03120610_006_01_gt2r_0002,good_lake,AIS,2019-20,2020-01-16T04:28:35Z,12.280323547036067,-70.2972765874905,23.635892966274117,21.227829943936097,8.875637852158697,6,312,gt2r,strong,3,forward,ATL03_20200116042313_03120610_006_01.h5,ANT_1000_East_A-Ap,-70.26837893572885,-70.32616859808478,12.291128525424323,12.269522136201228,True,0.9403558667649896,0.9688657345409633,0.9850398896973296,4825.0,4825.0,6.156117225413042,7.050941017227839,0.9157088122605364,POINT (459685.5479066261 2111792.3609437807),A-Ap,East,Nivl,False,8.817758818236657
5,lake_098210_AIS_2020-21_simplified_ANT_1000_East_C-Cp_ATL03_20210127175105_05301012_006_01_gt1l_0000,good_lake,AIS,2020-21,2021-01-27T17:54:21Z,90.55680188754174,-66.70219608623779,36.26151242064967,17.903225551017744,4.970451892345773,10,530,gt1l,weak,6,forward,ATL03_20210127175105_05301012_006_01.h5,ANT_1000_East_C-Cp,-66.6984234620453,-66.70597135278126,90.55787632094264,90.55573193577274,True,0.7475465420381324,0.7915848213071689,0.9298890841315656,200.0,200.0,3.204447286040598,3.4203715114742983,0.3388429752066115,POINT (2565297.766614157 -24930.415770008305),C-Cp,East,Wilhelm_II_Coast,True,4.910070341517603
6,lake_098482_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190103073055_00890212_006_02_gt2r_0061,good_lake,AIS,2018-19,2019-01-03T07:32:56Z,68.38952944879972,-71.44981395684147,83.82171542359346,15.178131561317064,1.8350311110111357,2,89,gt2r,weak,4,backward,ATL03_20190103073055_00890212_006_02.h5,ANT_1000_East_B-C,-71.44542783467932,-71.45421595183832,68.39133185794505,68.3877279033486,True,0.6871901987877881,0.7556843107804594,0.9298255347382974,245.0,245.0,1.3765373221666843,1.5460874669143747,0.3816793893129771,POINT (1889730.4787755036 748596.7295889264),B-C,East,Amery,False,1.8178219325697575
7,lake_098560_AIS_2019-20_simplified_ANT_1000_East_B-C_ATL03_20200118002319_03400610_006_01_gt2r_0014,good_lake,AIS,2019-20,2020-01-18T00:29:09Z,70.24500872674444,-72.04668292978306,77.60193970490452,14.396564061751157,2.326919090944474,6,340,gt2r,strong,3,forward,ATL03_20200118002319_03400610_006_01.h5,ANT_1000_East_B-C,-72.04041309600757,-72.05296233446536,70.24772831584818,70.24228392903828,True,0.7907511549704654,0.8613112336305293,0.911389326931447,755.0,755.0,1.439326982871313,1.5395755493042511,0.6440677966101694,POINT (1850431.046533314 664554.6158106915),B-C,East,Amery,False,2.0660796942908526
8,lake_098614_AIS_2021-22_simplified_ANT_1000_East_B-C_ATL03_20220109135030_02791410_006_01_gt3r_0024,good_lake,AIS,2021-22,2022-01-09T13:56:20Z,70.9188548918849,-72.06157931811808,339.7788349608905,13.859845525856748,1.9394799495398336,14,279,gt3r,weak,6,backward,ATL03_20220109135030_02791410_006_01.h5,ANT_1000_East_B-C,-72.05780894846788,-72.06533538195129,70.92052965663206,70.91719182931737,True,0.715591746950602,0.7933904466522568,0.9176448054762638,255.0,255.0,1.4354956705132496,1.5994674562676934,0.3909774436090225,POINT (1856552.3890131933 642204.7696210535),B-C,East,American_HighLand,True,1.932326889299312
9,lake_098625_AIS_2021-22_simplified_ANT_1000_Peninsula_I-Ipp_ATL03_20211217000613_13061310_006_01_gt1r_0002,good_lake,AIS,2021-22,2021-12-17T00:10:37Z,-64.05175860787135,-66.65314019803537,52.18120983886253,13.74507805220465,1.8753352168687107,13,1306,gt1r,weak,2,backward,ATL03_20211217000613_13061310_006_01.h5,ANT_1000_Peninsula_I-Ipp,-66.64935610070572,-66.65692637087949,-64.05055565821169,-64.05297619745988,True,0.6058201116527987,0.6487764279170329,0.8950576426280723,175.0,175.0,1.334338861184478,1.4049405267529087,0.3076923076923077,POINT (-2311787.0595195177 1124949.8646733079),I-Ipp,Peninsula,LarsenC,False,1.8680500465925327
10,lake_098682_AIS_2019-20_simplified_ANT_1000_East_Ap-B_ATL03_20200204134622_06080612_006_01_gt2r_0006,good_lake,AIS,2019-20,2020-02-04T13:49:25Z,48.58525449954463,-67.55812439803142,14.120697090147829,13.17926839413971,4.204092125567483,6,608,gt2r,strong,3,forward,ATL03_20200204134622_06080612_006_01.h5,ANT_1000_East_Ap-B,-67.55497485122173,-67.56127050439413,48.58622435492413,48.584287143396,True,0.640765956280271,0.7149200924763004,0.8284105738874165,135.0,135.0,2.651123987531154,2.581924316767147,0.2641509433962264,POINT (1851427.3430367578 1633099.7827688945),Ap-B,East,Rayner_Thyer,False,4.13251263335068
11,lake_098684_AIS_2019-20_simplified_ANT_1000_East_B-C_ATL03_20200118002319_03400610_006_01_gt2r_0015,good_lake,AIS,2019-20,2020-01-18T00:29:09Z,70.23546635166396,-72.06863968944309,77.51782852173805,13.164059489013509,3.548501212637402,6,340,gt2r,strong,3,forward,ATL03_20200118002319_03400610_006_01.h5,ANT_1000_East_B-C,-72.0642524724301,-72.07302841361627,70.23737683783261,70.2335639390731,True,0.7400051736360298,0.7763100070662269,0.9242819285565252,390.0,390.0,1.6373511238904097,1.5273882410882114,0.4906832298136646,POINT (1848021.4949774216 664036.7594394453),B-C,East,Amery,False,3.361125263466555
12,lake_098717_AIS_2019-20_simplified_ANT_1000_Peninsula_Hp-I_ATL03_20200118094903_03460610_006_01_gt3r_0024,good_lake,AIS,2019-20,2020-01-18T09:54:50Z,-71.48531867049287,-71.84325199774862,21.829554801943356,12.827292681221026,3.8328067610554952,6,346,gt3r,strong,1,forward,ATL03_20200118094903_03460610_006_01.h5,ANT_1000_Peninsula_Hp-I,-71.83885663387291,-71.84763822362848,-71.4834077149975,-71.48722088355258,True,0.6777237603465145,0.8197479021772237,0.907138234949394,300.0,300.0,2.7609549540677216,3.334676768440838,0.4236111111111111,POINT (-1885849.5964949608 631533.8188507513),Hp-I,Peninsula,Bach,False,3.788297765273635
13,lake_098739_AIS_2019-20_simplified_ANT_1000_Peninsula_I-Ipp_ATL03_20200119092324_03610610_006_01_gt3r_0002,good_lake,AIS,2019-20,2020-01-19T09:27:44Z,-63.86789779508429,-66.38758834380428,72.11615814209917,12.612834168754468,3.400081286540485,6,361,gt3r,strong,1,forward,ATL03_20200119092324_03610610_006_01.h5,ANT_1000_Peninsula_I-Ipp,-66.38441742032231,-66.3907498568185,-63.86688082716987,-63.868906665302994,True,0.4827874461602823,0.5310300903396143,0.6732237644516519,245.0,245.0,2.3493090064107,2.692828135512099,0.2452830188679245,POINT (-2335143.5523848543 1145597.8249717471),I-Ipp,Peninsula,LarsenC,False,3.3874171591120175
14,lake_098749_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1l_0006,good_lake,AIS,2018-19,2019-01-02T18:48:53Z,68.01546424521781,-71.4959552635591,96.87564723969456,12.513022325410295,2.2332580850153425,2,81,gt1l,strong,1,backward,ATL03_20190102184312_00810210_006_02.h5,ANT_1000_East_B-C,-71.49029563395308,-71.5015913881942,68.01778519539683,68.0131476301486,True,0.7593936627128413,0.8071865598236545,0.882898779669705,695.0,695.0,1.6145345852189823,1.6847912101131368,0.6451612903225806,POINT (1880035.3203864046 758993.383314574),B-C,East,Amery,False,2.1476336918810506
15,lake_098769_AIS_2019-20_simplified_ANT_1000_East_A-Ap_ATL03_20200116042313_03120610_006_01_gt2l_0000,good_lake,AIS,2019-20,2020-01-16T04:28:34Z,12.28391650691281,-70.29423932173935,23.64192893457657,12.313638249082384,9.374903944522,6,312,gt2l,weak,4,forward,ATL03_20200116042313_03120610_006_01.h5,ANT_1000_East_A-Ap,-70.26848998737593,-70.31999335474941,12.293538769897005,12.274291438781049,True,0.7813816345450385,0.9053369148774132,0.965572817754393,4965.0,4965.0,6.3401398685556725,7.131650365619075,0.8697632058287796,POINT (459890.219911789 2112095.32131714),A-Ap,East,Nivl,False,9.194130286477465
16,lake_098780_AIS_2018-19_simplified_ANT_1000_East_E-Ep_ATL03_20190112112541_02290211_006_02_gt3l_0021,good_lake,AIS,2018-19,2019-01-12T11:26:37Z,162.0460525346448,-82.44869906900992,91.59759355164526,12.196545711165298,4.037801754646644,2,229,gt3l,strong,5,backward,ATL03_20190112112541_02290211_006_02.h5,ANT_1000_East_E-Ep,-82.44381477183246,-82.45357380754379,162.0569027084508,162.0352180781485,True,0.7814603422721176,0.8321350673445187,0.8879859355858679,480.0,480.0,3.187296563019882,3.6997193986210535,0.5511363636363636,POINT (253262.98676300986 -781600.3699008428),E-Ep,East,Ross_East,False,4.020004071542288
17,lake_098845_AIS_2019-20_simplified_ANT_1000_East_B-C_ATL03_20200129235823_05230610_006_01_gt3l_0056,good_lake,AIS,2019-20,2020-01-30T00:04:03Z,68.064236772595,-71.45685604367395,100.81199476624484,11.547451121461227,2.040882477282886,6,523,gt3l,weak,2,forward,ATL03_20200129235823_05230610_006_01.h5,ANT_1000_East_B-C,-71.4524404068435,-71.46122443582819,68.06608301309912,68.0624109605235,True,0.6725387867107419,0.6577280452272153,0.8476982398825876,435.0,435.0,1.6880769552834891,1.8246708835799388,0.5269461077844312,POINT (1884722.0246917396 759020.2677475844),B-C,East,Amery,False,2.0174863172621564
18,lake_098890_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0023,good_lake,AIS,2018-19,2019-01-02T18:48:38Z,68.37395337671654,-70.57343181932427,25.53687672615294,11.09601169407453,4.78967190897429,2,81,gt1r,weak,2,backward,ATL03_20190102184312_00810210_006_02.h5,ANT_1000_East_B-C,-70.56715266736431,-70.57970978472699,68.37635114745005,68.37154587373354,True,0.6377491216929988,0.7028543040165104,0.8611017004099927,735.0,735.0,2.3727354484757117,2.236034233132151,0.6462882096069869,POINT (1980423.2540410727 785146.6521701684),B-C,East,MacRobertson_Land,True,4.513429920917882
19,lake_098891_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0036,good_lake,AIS,2018-19,2019-01-02T18:48:53Z,68.02355083343808,-71.46880414353406,100.8805010986424,11.088060452955748,2.1477328551183867,2,81,gt1r,weak,2,backward,ATL03_20190102184312_00810210_006_02.h5,ANT_1000_East_B-C,-71.46505291145372,-71.47257318734711,68.0250834976835,68.02199713320807,True,0.6106322615694185,0.680646926674284,0.8635679078069778,205.0,205.0,1.265485303979879,1.3581057151756988,0.35,POINT (1882947.9173700728 759860.1837503128),B-C,East,Amery,False,2.1303382862407934
20,lake_098906_AIS_2019-20_simplified_ANT_1000_Peninsula_Hp-I_ATL03_20200118094903_03460610_006_01_gt3l_0018,good_lake,AIS,2019-20,2020-01-18T09:54:49Z,-71.48262561475482,-71.84337783087366,21.828171279909657,10.942511649321856,3.627755476745931,6,346,gt3l,weak,2,forward,ATL03_20200118094903_03460610_006_01.h5,ANT_1000_Peninsula_Hp-I,-71.83896988246731,-71.84775017924085,-71.48071188939753,-71.48452515972265,True,0.6754345421353752,0.8006963921549161,0.9011484173844904,310.0,310.0,2.5188845655296475,2.749214082182008,0.4375,POINT (-1885806.6285392349 631618.0095539175),Hp-I,Peninsula,Bach,False,3.544232936479115
21,lake_098957_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190123173555_04010210_006_02_gt3l_0026,good_lake,AIS,2018-19,2019-01-23T17:41:49Z,69.2702667196084,-72.35233476689228,87.09663129426,10.43271785205851,7.287741923466282,2,401,gt3l,strong,5,backward,ATL03_20190123173555_04010210_006_02.h5,ANT_1000_East_B-C,-72.34731082036384,-72.35734825930592,69.2725623951433,69.26798378630284,True,0.7536010278660412,0.8247014153051865,0.9444891172241572,435.0,435.0,5.13830562395174,6.187195713683984,0.5207100591715976,POINT (1807066.8475185258 683905.5350149778),B-C,East,Amery,False,7.172517389021091
22,lake_098973_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0012,good_lake,AIS,2018-19,2019-01-15T17:57:57Z,71.51292035790286,-70.95628135025898,53.50812085341943,10.268998257529816,3.919095880816204,2,279,gt2l,strong,3,backward,ATL03_20190115175225_02790210_006_02.h5,ANT_1000_East_B-C,-70.9474861291239,-70.96506509757688,71.51633964002707,71.5095039246393,True,0.6941993016795857,0.7935452145848593,0.9193123233498244,1225.0,1225.0,1.7961298725126662,1.9127646464982455,0.7214076246334311,POINT (1979906.101185163 661970.8930152234),B-C,East,American_HighLand,True,3.2721627983169492
23,lake_098976_AIS_2018-19_simplified_ANT_1000_East_E-Ep_ATL03_20190112112541_02290211_006_02_gt3r_0026,good_lake,AIS,2018-19,2019-01-12T11:26:37Z,162.0371181986065,-82.44958115232723,91.58793748475075,10.244207087962176,4.819770345416151,2,229,gt3r,weak,6,backward,ATL03_20190112112541_02290211_006_02.h5,ANT_1000_East_E-Ep,-82.44472074120465,-82.45444370848006,162.04790269734752,162.0263378793881,True,0.6481374120991623,0.680513195459537,0.8519145309574725,470.0,470.0,3.6283108434974394,3.7601462061140927,0.5459770114942529,POINT (253355.18061771346 -781469.3182913224),E-Ep,East,Ross_East,False,4.667012650191731
24,lake_099040_AIS_2019-20_simplified_ANT_1000_East_B-C_ATL03_20200122130244_04090612_006_01_gt3r_0015,good_lake,AIS,2019-20,2020-01-22T13:04:37Z,70.51202062723006,-71.95204671749747,83.62823646546362,9.59753365496409,2.426334423366187,6,409,gt3r,strong,1,forward,ATL03_20200122130244_04090612_006_01.h5,ANT_1000_East_B-C,-71.94766764078237,-71.95643271401462,70.51392440363513,70.51010721445554,True,0.7109497977994061,0.7496609594718231,0.8478433269338964,345.0,345.0,1.8661680782147956,2.0345772679238907,0.4635761589403973,POINT (1863434.830274233 659436.942207783),B-C,East,Amery,False,2.405354571772531
25,lake_099045_AIS_2019-20_simplified_ANT_1000_Peninsula_Hp-I_ATL03_20200204213749_06130612_006_01_gt1r_0005,good_lake,AIS,2019-20,2020-02-04T21:39:46Z,-68.1567587401412,-71.6253889634428,12.054341560362666,9.551079393742826,4.004212378036717,6,613,gt1r,strong,5,forward,ATL03_20200204213749_06130612_006_01.h5,ANT_1000_Peninsula_Hp-I,-71.62224722088344,-71.62852981900399,-68.15543171926895,-68.15808632815293,True,0.6786214169828951,0.7529947188941494,0.8556827689778844,110.0,110.0,2.846228006802981,3.3774568315024767,0.219047619047619,POINT (-1868517.4380568764 748989.9198274437),Hp-I,Peninsula,George_VI,False,3.984811850901936
26,lake_099055_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0030,good_lake,AIS,2018-19,2019-01-02T18:48:50Z,68.08627332162575,-71.31313768174401,156.36500354004855,9.450810837517002,4.153793860611192,2,81,gt1r,weak,2,backward,ATL03_20190102184312_00810210_006_02.h5,ANT_1000_East_B-C,-71.30812740069408,-71.318160518732,68.08829083878575,68.08425542328798,True,0.6637908040676448,0.7173071183943918,0.8377258640713618,525.0,525.0,2.5402444439871363,2.766762582636534,0.572972972972973,POINT (1899874.5857937203 764273.4567122571),B-C,East,MacRobertson_Land,True,4.047777859414583
27,lake_099057_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0019,good_lake,AIS,2018-19,2019-01-15T17:57:57Z,71.51003776445101,-70.95678236189684,53.52032999038236,9.433112469907742,2.446890314171545,2,279,gt2r,weak,4,backward,ATL03_20190115175225_02790210_006_02.h5,ANT_1000_East_B-C,-70.94862440002157,-70.96493977216026,71.51322769796299,71.50684383684737,True,0.6372194774264437,0.7948981741938228,0.947110774125437,1070.0,1070.0,1.57029150197866,1.7057363931193128,0.6635802469135802,POINT (1979819.7734762505 662052.7724971854),B-C,East,American_HighLand,True,2.282968488224358
28,lake_099058_AIS_2019-20_simplified_ANT_1000_East_B-C_ATL03_20200118002319_03400610_006_01_gt2l_0009,good_lake,AIS,2019-20,2020-01-18T00:29:09Z,70.23839320973596,-72.06813795048906,77.5191213302708,9.42083924290268,3.830659500105312,6,340,gt2l,weak,4,forward,ATL03_20200118002319_03400610_006_01.h5,ANT_1000_East_B-C,-72.06187481247282,-72.0744175306473,70.2411140433934,70.23566592742112,True,0.607445931276829,0.6767716022354472,0.915040840787834,780.0,780.0,1.586524018274801,1.4766941190027114,0.5041322314049587,POINT (1848107.9447148636 663961.2280714848),B-C,East,Amery,False,3.668402254797969
29,lake_099107_AIS_2021-22_simplified_ANT_1000_Peninsula_I-Ipp_ATL03_20211217000613_13061310_006_01_gt1l_0001,good_lake,AIS,2021-22,2021-12-17T00:10:36Z,-64.04992592764818,-66.65376228122497,52.16922735595236,8.928313056535782,1.5117254032187162,13,1306,gt1l,strong,1,backward,ATL03_20211217000613_13061310_006_01.h5,ANT_1000_Peninsula_I-Ipp,-66.64932910559784,-66.65818521889702,-64.04857258471274,-64.05132035127555,True,0.7302462809707133,0.786830224229762,0.9443224330801494,210.0,210.0,1.1376851975321491,1.334322638398754,0.3524590163934426,POINT (-2311687.8069661474 1124993.0197855223),I-Ipp,Peninsula,LarsenC,False,1.5087116680257828
30,lake_099118_AIS_2021-22_simplified_ANT_1000_East_B-C_ATL03_20220118022134_04091412_006_01_gt3r_0008,good_lake,AIS,2021-22,2022-01-18T02:23:25Z,70.54199945000516,-72.02105118230457,83.58564438630098,8.822768863250396,4.150096767286141,14,409,gt3r,weak,6,backward,ATL03_20220118022134_04091412_006_01.h5,ANT_1000_East_B-C,-72.01352466310927,-72.0285793015674,70.5453090382663,70.5386817232066,True,0.7546906833132483,0.7921984782844806,0.886025787742451,1015.0,1015.0,3.116839891846096,3.2505606739698027,0.7132867132867133,POINT (1856539.7725891985 655904.0579635834),B-C,East,American_HighLand,True,3.7516164929179596
31,lake_099131_AIS_2019-20_simplified_ANT_1000_East_C-Cp_ATL03_20200131104609_05450612_006_01_gt1r_0001,good_lake,AIS,2019-20,2020-01-31T10:49:27Z,96.24232803226828,-66.60674577592636,45.87615291594997,8.685087339277713,3.36408466555712,6,545,gt1r,strong,5,forward,ATL03_20200131104609_05450612_006_01.h5,ANT_1000_East_C-Cp,-66.60106994268341,-66.61241033672539,96.2439626079144,96.2406941544392,True,0.7387484512543989,0.8121779257872874,0.8648912352544761,585.0,585.0,2.2387616129319734,2.425008898763277,0.59,POINT (2560940.450998697 -280121.5734483356),C-Cp,East,Shackleton,False,3.3307489734138436
32,lake_099153_AIS_2021-22_simplified_ANT_1000_East_B-C_ATL03_20220126020453_05311412_006_01_gt2l_0004,good_lake,AIS,2021-22,2022-01-26T02:07:06Z,68.31977471135409,-70.63729503966712,19.976042877199703,8.472981990672555,3.695815326525627,14,531,gt2l,strong,3,backward,ATL03_20220126020453_05311412_006_01.h5,ANT_1000_East_B-C,-70.63227975506183,-70.64232807096134,68.32170145094189,68.31785580948683,True,0.7230238866600827,0.7780155484218196,0.9131442007388808,425.0,425.0,2.922333527097252,3.290130902195524,0.5180722891566265,POINT (1973051.068169516 784383.6838062595),B-C,East,MacRobertson_Land,True,3.641399409733124
33,lake_099156_AIS_2022-23_simplified_ANT_1000_Peninsula_Hp-I_ATL03_20230112054712_03461810_006_02_gt1r_0002,good_lake,AIS,2022-23,2023-01-12T05:52:31Z,-70.63374137203773,-70.16808067455652,13.56832627105602,8.444103700790965,2.6498351452865,18,346,gt1r,strong,5,forward,ATL03_20230112054712_03461810_006_02.h5,ANT_1000_Peninsula_Hp-I,-70.16429090728934,-70.17182000929525,-70.6323323433496,-70.63513386010642,True,0.6425664123608861,0.7262262502929094,0.8635773821911961,180.0,180.0,1.5267875997662186,1.5344681236498718,0.3162393162393162,POINT (-2052586.4805262587 721471.4179271071),Hp-I,Peninsula,Wilkins,True,2.622035316078928
34,lake_099164_AIS_2022-23_simplified_ANT_1000_Peninsula_I-Ipp_ATL03_20230122172703_05061812_006_02_gt3r_0000,good_lake,AIS,2022-23,2023-01-22T17:30:50Z,-62.697064145219,-65.72251603427213,441.053208129836,8.360362067346387,5.081461648742051,18,506,gt3r,strong,1,forward,ATL03_20230122172703_05061812_006_02.h5,ANT_1000_Peninsula_I-Ipp,-65.71646170591279,-65.72854628987967,-62.69516626147014,-62.698959703163005,True,0.494893028384352,0.5281327012757095,0.8554715851364105,1040.0,1040.0,3.7028323040049846,3.8752144572961367,0.6934865900383141,POINT (-2378233.133755331 1227651.9820272527),I-Ipp,Peninsula,Flask,True,4.761885441431135
35,lake_099171_AIS_2019-20_simplified_ANT_1000_Peninsula_Hp-I_ATL03_20200224080827_09100610_006_01_gt3r_0060,good_lake,AIS,2019-20,2020-02-24T08:14:04Z,-72.54286394611626,-71.27344899720032,21.18508100128416,8.288554737608766,3.617622134452103,6,910,gt3r,strong,1,forward,ATL03_20200224080827_09100610_006_01.h5,ANT_1000_Peninsula_Hp-I,-71.26969328552413,-71.27721533042342,-72.54130682436578,-72.54442708300563,True,0.6569364730072782,0.704029750361804,0.8458105749097631,195.0,195.0,2.238441871196719,2.3894699364815577,0.3305785123966942,POINT (-1957738.059927386 615662.5991038174),Hp-I,Peninsula,Mendelssohn,False,3.5998392688403777
36,lake_099174_AIS_2019-20_simplified_ANT_1000_East_C-Cp_ATL03_20200131104609_05450612_006_01_gt1l_0000,good_lake,AIS,2019-20,2020-01-31T10:49:26Z,96.24022457810857,-66.60685768000397,45.92281013488304,8.262319465817917,3.244315049110074,6,545,gt1l,weak,6,forward,ATL03_20200131104609_05450612_006_01.h5,ANT_1000_East_C-Cp,-66.60118931028474,-66.61252278612253,96.24186105897648,96.23858571916436,True,0.6916920782030632,0.7423928712901762,0.8901269551824864,595.0,595.0,2.0750154824596767,2.183150766032936,0.594059405940594,POINT (2560938.148848969 -280026.17946702783),C-Cp,East,Shackleton,False,3.2067209867248407
37,lake_099183_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0038,good_lake,AIS,2018-19,2019-01-02T18:48:54Z,67.97990131410424,-71.57554100711516,99.07738027955052,8.170194910574388,2.1625560144255656,2,81,gt1r,weak,2,backward,ATL03_20190102184312_00810210_006_02.h5,ANT_1000_East_B-C,-71.57176518952937,-71.5792939941718,67.98145523815346,67.97833824585993,True,0.5828693981511522,0.5951641424279412,0.8060480264272026,310.0,310.0,1.4622885992302104,1.5484733739077168,0.4436619718309859,POINT (1871344.0867346853 756835.7986996366),B-C,East,Amery,False,2.1315898145897267
38,lake_099192_AIS_2019-20_simplified_ANT_1000_East_B-C_ATL03_20200105140142_01500612_006_01_gt3r_0021,good_lake,AIS,2019-20,2020-01-05T14:03:37Z,67.85980985995782,-71.81952455721857,86.40265240479464,8.084044854258725,1.4960132863389886,6,150,gt3r,strong,1,forward,ATL03_20200105140142_01500612_006_01.h5,ANT_1000_East_B-C,-71.81639555779783,-71.8226667234587,67.86117635831181,67.85844370698052,True,0.6256853116602249,0.6928697032475009,0.778761230523368,165.0,165.0,1.0634051197012138,1.168036006113046,0.2956521739130435,POINT (1844587.0278890359 750516.776545358),B-C,East,Amery,False,1.4884658246817948
39,lake_099198_AIS_2021-22_simplified_ANT_1000_Peninsula_I-Ipp_ATL03_20220208212635_07421410_006_01_gt2l_0000,good_lake,AIS,2021-22,2022-02-08T21:30:52Z,-62.72075961491407,-66.27417836063626,53.0886135482742,8.024850123768177,3.186597986833,14,742,gt2l,strong,3,backward,ATL03_20220208212635_07421410_006_01.h5,ANT_1000_Peninsula_I-Ipp,-66.26725618825175,-66.28110562553029,-62.71880820849812,-62.72270692853095,True,0.6082209932415915,0.771293934682395,0.9366879074203998,810.0,810.0,2.2852529254071787,2.340097910693633,0.5884476534296029,POINT (-2323154.4945785413 1198003.6757106292),I-Ipp,Peninsula,LarsenC,False,2.9550033190142573
40,lake_099199_AIS_2020-21_simplified_ANT_1000_Peninsula_Hp-I_ATL03_20210124154603_04831010_006_01_gt3l_0002,good_lake,AIS,2020-21,2021-01-24T15:51:47Z,-67.27666428470594,-71.71605567247622,25.07244622802977,8.009688767946217,1.487044940902265,10,483,gt3l,weak,2,forward,ATL03_20210124154603_04831010_006_01.h5,ANT_1000_Peninsula_Hp-I,-71.71228430205713,-71.71981212968926,-67.27508910235369,-67.27823647261026,True,0.553363051243241,0.611314306212651,0.6786791385458011,145.0,145.0,1.1182735585429429,1.255482820790795,0.2702702702702703,POINT (-1847478.9362099483 773701.4467414051),Hp-I,Peninsula,George_VI,False,1.477818136814779
